# DISASSEMBLY-DERIVED (tier 2: addresses, tu, label, hop;
# tier 1: the 53 file names, the string TEXT, the import names).
# GENERATED by docs/whitebox/scripts/build_funcs.py -- do not hand-edit.
# ONE ROW PER FUNCTION IN THE IMAGE -- the complement of ADDR.tsv,
# which has a row only for an address already cited or labelled.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# cover:   paged > labelled > cited > none
# conf:    a hand label's own confidence, else `mech` -- WEAKER than [R].
#          [R] says the instructions were read correctly; `mech` says only
#          that these tables join here.
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a
# hop:     undirected call-graph distance to the nearest paged/labelled
#          function; 0 = itself, >6 prints as `6+`, `-` = unreachable.
addr	size	kind	tu	tu_conf	subsys	page	cover	conf	label	ncallers	ncallees	hop	nstr	strings	nimp	imports
10bdddc2	22	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	3	0	-	0	-
10bdddd8	17	ghidra	tuple.c	gap	-	-	none	mech	-	3	0	2	0	-	0	-
10bddde9	12	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10bdddf5	27	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bdde10	160	ghidra	tuple.c	gap	-	-	none	mech	-	2	7	2	0	-	0	-
10bddeb0	203	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	7	1	0	-	0	-
10bddf7b	173	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	1	2	0	-	0	-
10bde028	17	ghidra	tuple.c	gap	-	-	none	mech	-	6	0	2	0	-	0	-
10bde039	39	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10bde060	15	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10bde06f	96	ghidra	tuple.c	gap	-	-	none	mech	-	2	2	2	0	-	0	-
10bde0cf	615	ghidra	tuple.c	gap	-	-	none	mech	-	3	6	2	0	-	0	-
10bde336	115	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	2	1	3	0	-	0	-
10bde3a9	109	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	1	3	0	-	0	-
10bde416	184	ghidra	tuple.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bde4ce	280	ghidra	tuple.c	gap	-	-	none	mech	-	1	4	3	0	-	0	-
10bde5e6	265	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	4	0	-	0	-
10bde6ef	209	ghidra	tuple.c	gap	-	-	none	mech	-	3	1	2	0	-	0	-
10bde7c0	30	ghidra	tuple.c	gap	-	-	none	mech	-	3	0	3	0	-	0	-
10bde7de	74	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10bde828	143	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	3	0	-	0	-
10bde8b7	357	ghidra	tuple.c	gap	-	-	none	mech	-	1	10	1	0	-	0	-
10bdea1c	287	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	3	0	-	0	-
10bdeb3b	105	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bdeba4	17	ghidra	tuple.c	gap	-	-	none	mech	-	4	0	2	0	-	0	-
10bdebb5	20	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10bdebc9	27	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	1	2	0	-	0	-
10bdebe4	101	ghidra	tuple.c	gap	-	-	none	mech	-	5	2	1	0	-	0	-
10bdec49	173	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	1	2	0	-	0	-
10bdecf6	36	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	3	0	-	0	-
10bded1a	66	ghidra	tuple.c	gap	-	-	none	mech	-	3	1	2	0	-	0	-
10bded5c	29	ghidra	tuple.c	gap	-	-	none	mech	-	3	2	1	0	-	0	-
10bded79	29	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	2	1	0	-	0	-
10bded96	10	ghidra	tuple.c	gap	-	-	none	mech	-	2	1	1	0	-	0	-
10bdeda0	17	ghidra	tuple.c	gap	-	-	none	mech	-	5	1	1	0	-	0	-
10bdedb1	193	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	2	2	0	-	0	-
10bdee72	69	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	1	2	0	-	0	-
10bdeeb7	79	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	3	0	-	0	-
10bdef06	2	thunk	tuple.c	gap	-	-	none	high	thunk	3	0	2	0	-	0	-
10bdef0f	18	ghidra	tuple.c	gap	-	-	none	mech	-	0	0	-	0	-	0	-
10bdef1a	35	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bdef3d	28	ghidra	tuple.c	gap	-	-	none	mech	-	7	1	2	0	-	0	-
10bdef59	21	ghidra	tuple.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bdef6e	29	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bdef8b	22	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bdefa1	291	ghidra	tuple.c	gap	-	-	none	mech	-	1	8	1	0	-	0	-
10bdf0c4	50	ghidra	tuple.c	gap	-	-	none	mech	-	13	2	2	0	-	0	-
10bdf0f6	95	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	2	3	2	0	-	0	-
10bdf155	431	ghidra	tuple.c	gap	-	-	none	mech	-	2	17	2	0	-	0	-
10bdf304	71	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	2	2	0	-	0	-
10bdf34b	281	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	5	2	0	-	0	-
10bdf464	172	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	3	2	0	-	0	-
10bdf510	53	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	4	0	-	0	-
10bdf545	81	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	4	0	-	0	-
10bdf596	379	ghidra	tuple.c	gap	-	-	none	medium	only-from:pgo-client	1	2	2	0	-	0	-
10bdf711	316	ghidra	tuple.c	gap	-	-	none	mech	-	3	4	3	0	-	0	-
10bdf84d	494	ghidra	tuple.c	gap	-	-	none	mech	-	1	7	2	0	-	0	-
10bdfa3b	440	ghidra	tuple.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10bdfbf3	1158	ghidra	tuple.c	gap	-	-	none	mech	-	3	22	1	0	-	0	-
10be0079	330	ghidra	tuple.c	gap	-	-	none	mech	-	2	10	1	0	-	0	-
10be01c3	75	ghidra	tuple.c	gap	-	-	none	mech	-	1	4	1	0	-	0	-
10be020e	646	ghidra	tuple.c	gap	-	-	none	mech	-	1	5	2	0	-	0	-
10be0494	23	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10be04ab	60	ghidra	tuple.c	gap	-	-	none	mech	-	1	3	1	0	-	0	-
10be04e7	102	ghidra	tuple.c	gap	eh	P_EH.md	paged	mech	-	1	2	0	1	__catch$%s$%d	1	sprintf_s
10be054d	88	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10be05a5	59	ghidra	tuple.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10be05e0	75	ghidra	tuple.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10be062b	5	thunk	tuple.c	gap	-	-	none	high	thunk	1	0	1	0	-	0	-
10be0630	237	ghidra	tuple.c	gap	-	-	none	mech	-	1	6	2	0	-	0	-
10be071d	93	ghidra	tuple.c	gap	-	-	none	mech	-	4	2	1	0	-	0	-
10be077a	122	ghidra	tuple.c	gap	-	-	none	mech	-	3	1	2	0	-	0	-
10be07f4	44	ghidra	tuple.c	gap	-	-	none	mech	-	4	1	2	0	-	0	-
10be0820	75	ghidra	tuple.c	gap	-	-	none	mech	-	9	0	1	0	-	0	-
10be086b	35	ghidra	tuple.c	gap	-	-	none	mech	-	4	0	1	0	-	0	-
10be088e	32	ghidra	tuple.c	gap	-	-	none	mech	-	3	0	1	0	-	0	-
10be08ae	44	ghidra	tuple.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10be08da	210	ghidra	tuple.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10be09ac	43	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	3	0	-	0	-
10be09d7	51	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10be0a0a	169	ghidra	tuple.c	gap	eh	P_EH.md	paged	mech	-	1	6	0	1	__ehfuncinfo$%s	1	sprintf_s
10be0ab3	47	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10be0ae2	15	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10be0af1	178	ghidra	tuple.c	gap	-	-	cited	mech	-	1	9	1	0	-	0	-
10be0ba3	41	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10be0bcc	122	ghidra	tuple.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10be0c46	102	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10be0cac	18	ghidra	tuple.c	gap	-	-	none	mech	-	11	0	2	0	-	0	-
10be0cbe	61	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10be0cfb	191	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10be0dba	221	ghidra	tuple.c	gap	-	-	none	mech	-	2	2	2	0	-	0	-
10be0e97	80	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10be0ee7	306	ghidra	tuple.c	gap	-	-	none	mech	-	2	0	3	0	-	0	-
10be1019	466	ghidra	tuple.c	gap	-	-	none	mech	-	1	13	2	0	-	0	-
10be11eb	52	ghidra	tuple.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10be121f	91	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	1	0	-	0	-
10be127a	77	ghidra	tuple.c	gap	-	-	none	mech	-	1	4	1	0	-	0	-
10be12c7	3022	ghidra	tuple.c	gap	eh	P_EH.md	paged	high	ehfuncinfo-builder: builds the __ehfuncinfo$ record (9 dwords) and mints __unwindtable$%s, __tryblocktable$%s, __catchsym$%s$%d, __estypeinfo$%s; sizes maxState*8 / n*0x14 / n*0x10, all via FUN_10b9c…	1	12	0	5	__estypeinfo$%s$%d | __catchsym$%s$%d | __estypeinfo$%s	1	sprintf_s
10be1e95	17	ghidra	tuple.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10be1ea6	77	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	1	0	-	0	-
10be1ef3	76	ghidra	tuple.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10be1f3f	1220	ghidra	tuple.c	gap	eh	P_EH.md	paged	mech	-	1	27	0	1	__unwindfunclet$%s$%d	1	sprintf_s
10be2403	1467	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	1	24	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\eh…	0	-
10be29be	250	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	1	6	2	0	-	0	-
10be2ab8	1226	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	2	16	1	0	-	0	-
10be2f82	411	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	2	12	2	0	-	0	-
10be311d	154	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	2	7	2	0	-	0	-
10be31b7	295	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	1	6	1	0	-	0	-
10be32de	594	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	paged	mech	-	1	4	0	2	__unwind$%s$%d | __tryend$%s$%d	1	sprintf_s
10be3530	583	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	2	12	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\eh…	0	-
10be3777	860	ghidra	ehexcept.c	in-anchor	eh	P_EH.md	none	mech	-	2	13	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\eh…	0	-
10be3ad4	140	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	2	2	1	0	-	0	-
10be3b60	748	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	10	2	0	-	0	-
10be3e4c	1583	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	2	17	1	0	-	0	-
10be447b	39	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	2	1	1	0	-	0	-
10be44a2	12	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	4	0	3	0	-	0	-
10be44ae	94	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	0	4	0	-	0	-
10be450c	140	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	2	2	1	0	-	0	-
10be4598	37	ghidra	ehexcept.c	gap	eh	P_EH.md	cited	mech	-	1	0	2	0	-	0	-
10be45bd	57	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	1	2	0	-	0	-
10be45f6	25	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	0	2	0	-	0	-
10be460f	160	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	3	2	0	-	0	-
10be46af	65	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	3	2	0	-	0	-
10be46f0	302	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	2	7	1	0	-	0	-
10be486c	28	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	2	0	3	0	-	0	-
10be4888	38	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	1	2	0	-	0	-
10be48ae	51	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	2	3	0	-	0	-
10be48e1	77	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	3	2	0	-	0	-
10be492e	74	ghidra	ehexcept.c	gap	eh	P_EH.md	none	mech	-	1	3	2	0	-	0	-
10be4978	39	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	2	1	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ex…	0	-
10be499f	51	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	5	1	2	0	-	0	-
10be49d2	34	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	5	0	2	0	-	0	-
10be49f4	13	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	7	0	2	0	-	0	-
10be4a01	34	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	0	3	0	-	0	-
10be4a23	15	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	0	3	0	-	0	-
10be4a32	249	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	2	2	2	0	-	0	-
10be4b2b	150	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	2	5	1	0	-	0	-
10be4bc1	131	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	4	2	0	-	0	-
10be4c44	167	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	4	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ex…	0	-
10be4ceb	150	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	6	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ex…	0	-
10be4d81	92	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	3	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ex…	0	-
10be4ddd	331	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	7	2	0	-	0	-
10be4f28	1702	ghidra	except.c	in-anchor	eh	P_EH.md	cited	mech	-	1	23	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ex…	0	-
10be55cf	136	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	1	2	0	-	0	-
10be5657	75	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	1	2	1	0	-	0	-
10be56a2	1461	ghidra	except.c	in-anchor	eh	P_EH.md	none	mech	-	2	20	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ex…	0	-
10be5cbe	16	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	0	1	0	-	0	-
10be5cce	28	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	1	0	0	0	-	0	-
10be5cea	28	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	1	0	0	0	-	0	-
10be5d06	69	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	none	mech	-	1	0	1	0	-	0	-
10be5d4b	101	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	1	1	0	0	-	0	-
10be5db0	70	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	none	mech	-	1	1	1	0	-	0	-
10be5df6	453	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	1	4	0	0	-	0	-
10be5fbb	139	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	none	mech	-	3	1	1	0	-	0	-
10be6046	57	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	none	mech	-	1	1	1	0	-	0	-
10be607f	65	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	none	mech	-	1	1	1	0	-	0	-
10be60c0	428	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	1	7	0	0	-	0	-
10be626c	278	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	1	7	0	0	-	0	-
10be6382	700	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	paged	mech	-	2	13	0	0	-	0	-
10be663e	1197	ghidra	(unnamed TU: no ICE site)	no-ice-site	dag	P_DAG.md	cited	mech	-	2	2	2	0	-	14	FindClose,FindFirstFileW,FindNextFileW
10be6aeb	223	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	2	2	2	clui.dll | PATH	2	_wdupenv_s,free
10be6bca	229	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	3	2	1	clui.dll	3	GetModuleFileNameW,GetModuleHandleW,wcscpy_s
10be6caf	9	ghidra	except.c	gap	eh	P_EH.md	cited	mech	-	1	0	1	0	-	0	-
10be6cb8	91	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	2	0	2	0	-	0	-
10be6d13	38	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	5	1	3	0	-	0	-
10be6d39	22	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	6	0	1	0	-	0	-
10be6d4f	39	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	12	1	1	0	-	0	-
10be6d76	22	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	7	0	1	0	-	0	-
10be6d8c	15	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	9	0	1	0	-	0	-
10be6d9b	22	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	3	0	2	0	-	0	-
10be6db1	30	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	1	3	0	-	0	-
10be6dcf	40	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	2	0	3	0	-	0	-
10be6df7	30	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	1	3	0	-	0	-
10be6e15	44	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	3	1	2	0	-	0	-
10be6e41	65	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	0	1	4	0	-	0	-
10be6e82	65	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	0	1	4	0	-	0	-
10be6ec3	65	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	1	3	0	-	0	-
10be6f04	86	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	1	2	0	-	0	-
10be6f5a	77	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	11	0	2	0	-	0	-
10be6fa7	23	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	0	3	0	-	0	-
10be6fbe	69	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	1	2	0	-	0	-
10be7003	3	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	0	2	0	-	0	-
10be7006	198	ghidra	except.c	gap	eh	P_EH.md	cited	mech	-	2	4	1	0	-	0	-
10be70cc	8	ghidra	except.c	gap	eh	P_EH.md	cited	mech	-	23	1	1	0	-	0	-
10be70d4	7	ghidra	except.c	gap	eh	P_EH.md	cited	mech	-	2	1	1	0	-	0	-
10be70db	81	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	4	1	2	0	-	0	-
10be712c	83	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	1	0	1	0	-	0	-
10be717f	58	ghidra	except.c	gap	eh	P_EH.md	none	mech	-	6	0	1	0	-	0	-
10be71c9	313	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	3	3	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\em…	0	-
10be7302	40	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	2	0	1	0	-	0	-
10be732a	49	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	1	2	2	0	-	0	-
10be735b	51	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	4	1	1	0	-	0	-
10be738e	57	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	3	1	1	0	-	0	-
10be73cc	87	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	3	0	1	0	-	0	-
10be7423	80	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	1	0	2	0	-	0	-
10be7473	92	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: CreateSection(name,group,idx,kind) -> non-COMDAT; queries 10b982d6, chars at +0x53	14	4	0	0	-	0	-
10be74cf	131	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	comdat: CreateComdatSection(...): sets +0x4c=7, +0x63=selection, +0x5f=base	5	4	0	0	-	0	-
10be7552	124	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: the only runtime name composer: strips at '$', appends "$zz"/"$zy"	2	2	0	0	-	3	strchr,strcpy_s,strncpy_s
10be75ce	16	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	5	0	2	0	-	0	-
10be75de	101	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: creates .debug$S (group "DEBSYM", kind 0x13)	2	1	0	1	DEBSYM	0	-
10be7643	101	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: creates the DEBTYP section (default name "$$TYPES", kind 0x14)	2	1	0	1	DEBTYP	0	-
10be76a8	44	ghidra	emit.cpp	in-anchor	eh	P_EH.md	paged	high	section-select: creates .pdata (group "PDATA", align 4)	4	2	0	1	PDATA	0	-
10be76d4	19	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-chars|section-select: base-section resolver: COMDAT (sect[0x4c]==7) with selection != 5 -> sect+0x5f, else identity	4	0	0	0	-	0	-
10be76e7	64	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: $-aware name prefix match: equal, or next char is '$'	1	0	0	0	-	1	strncmp
10be7727	124	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-chars|section-select: returns sect[0x4d]; only kinds 1 and 0x1d are re-mapped, by $-aware name prefix (.rdata/.xdata/.const->4, .text->0, .drectve->10)	3	2	0	5	.drectve | .text | .rdata	0	-
10be77a3	53	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-align|section-select: alignment chooser: kind 0 / 0x1b / 0x20 (and 0x12 when DAT_10c2e310) -> global DAT_10c2e9b4; kind 0xa -> drectve sect; else sect+0x43	2	0	0	0	-	0	-
10be77d8	137	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	2	3	1	4	/include:__C2_11886 | /include:__CAP_Exit_Function | /include:__CAP_Enter_Function	0	-
10be7861	36	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	1	3	1	0	-	0	-
10be7885	35	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	2	1	2	0	-	0	-
10be78a8	165	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	12	4	1	0	-	0	-
10be794d	173	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	medium	section-select: creates <base>$zz COMDAT-ordering section (kind 0x1b), PGO-gated	3	5	0	0	-	0	-
10be79fa	175	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	medium	section-select: creates <base>$zy COMDAT-ordering section (kind 0x20), PGO-gated	2	5	0	0	-	0	-
10be7aa9	94	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	1	3	1	0	-	0	-
10be7b07	68	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: creates .text -> g_state[0x2cc]	2	4	0	0	-	0	-
10be7b4b	44	ghidra	emit.cpp	in-anchor	eh	P_EH.md	paged	high	section-select: creates .xdata (group "XDATA", align 4)	1	2	0	1	XDATA	0	-
10be7b77	39	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	1	0	2	0	-	0	-
10be7b9e	234	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	paged	high	section-select: creates .data/.rdata/.bss/.tls$ and latches 0x10c45f88..0x10c45f98	1	5	0	1	CONST	0	-
10be7c88	39	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	5	0	1	0	-	0	-
10be7caf	39	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	3	0	2	0	-	0	-
10be7cd6	80	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	3	0	2	0	-	0	-
10be7d26	80	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	5	0	1	0	-	0	-
10be7d76	245	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	none	mech	-	1	10	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\em…	0	-
10be7e81	397	ghidra	emit.cpp	in-anchor	section	P_SECTION.md	labelled	high	il-open: db stream driver, gated on TU[0x336]&0x2000	0	14	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\em…	0	-
10be800f	520	ghidra	emit.cpp	gap	section	P_SECTION.md	cited	mech	-	2	3	1	1	DGROUP	0	-
10be8217	5	thunk	emit.cpp	gap	section	P_SECTION.md	none	high	thunk	3	0	2	0	-	0	-
10be821c	24	ghidra	emit.cpp	gap	section	P_SECTION.md	none	medium	only-from:msobj-client	2	0	1	0	-	0	-
10be8234	179	ghidra	emit.cpp	gap	section	P_SECTION.md	none	medium	only-from:msobj-client	1	2	1	1	.cil$	1	strncmp
