tu	callee	size	linkage	selection	nparams	varargs	leaf	index	nmax	sites	survived	predicted	observed	verdict
src/system/flow/FlowTrigger.cpp	?insert@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@2@U32@ABVSymbol@@@Z	100	EXTERNAL	ANY	3	0	0	84	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?erase@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@2@U32@0@Z	96	EXTERNAL	ANY	3	0	0	80	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?_M_fill_insert@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@AAAXU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@2@IABVSymbol@@@Z	80	EXTERNAL	ANY	4	0	0	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??_GPropTriggerDefn@FlowTrigger@@QAAPAXI@Z	76	EXTERNAL	ANY	2	0	0	64	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$_M_insert_dispatch@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@AAAXU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@1@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@1@1ABU__false_type@1@@Z	80	EXTERNAL	ANY	5	0	0	56	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??6@YAAAVBinStream@@AAV0@ABUPropTriggerDefn@FlowTrigger@@@Z	72	EXTERNAL	ANY	2	0	0	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??5@YAAAVBinStream@@AAV0@AAUPropTriggerDefn@FlowTrigger@@@Z	72	EXTERNAL	ANY	2	0	0	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?UnregisterEvents@FlowTrigger@@IAAXXZ	504	EXTERNAL	NODUPLICATES	1	0	0	504	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?size@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QBAIXZ	36	EXTERNAL	ANY	1	0	1	28	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?size@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QBAIXZ	36	EXTERNAL	ANY	1	0	1	28	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??1?$_List_base@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$?6VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@ABV?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@Z	108	EXTERNAL	ANY	2	0	0	96	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??$?6UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@ABV?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@@Z	124	EXTERNAL	ANY	2	0	0	112	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??$?5UPropTriggerDefn@FlowTrigger@@@BinStreamRev@@QAAAAV0@AAUPropTriggerDefn@FlowTrigger@@@Z	76	EXTERNAL	ANY	2	0	0	64	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?insert@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAXU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@2@IABVSymbol@@@Z	76	EXTERNAL	ANY	4	0	0	56	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$__destroy_aux@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@YAXPAUPropTriggerDefn@FlowTrigger@@ABU__false_type@0@@Z	4	EXTERNAL	ANY	2	0	0	-8	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?Save@FlowTrigger@@UAAXAAVBinStream@@@Z	172	EXTERNAL	NODUPLICATES	2	0	0	168	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??1?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?resize@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSymbol@@@Z	144	EXTERNAL	ANY	3	0	0	128	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??$_Destroy@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@YAXPAUPropTriggerDefn@FlowTrigger@@@Z	4	EXTERNAL	ANY	1	0	0	-4	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$?0U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAA@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@1@0ABV?$StlNodeAlloc@VSymbol@@@1@@Z	164	EXTERNAL	ANY	4	0	1	144	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?clear@?$_List_base@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAXXZ	80	EXTERNAL	ANY	1	0	0	72	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?erase@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@2@U32@@Z	80	EXTERNAL	ANY	2	0	0	68	0	1	0	DECLINED	INLINED-ALL	MISS
src/system/flow/FlowTrigger.cpp	?erase@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@2@U32@0@Z	116	EXTERNAL	ANY	3	0	0	100	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?_M_create_node@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@IAAPAU_List_node_base@2@ABUPropTriggerDefn@FlowTrigger@@@Z	140	EXTERNAL	ANY	2	0	1	128	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??$_M_splice_insert_dispatch@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@AAAXU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@1@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@1@1ABU__false_type@1@@Z	156	EXTERNAL	ANY	5	0	0	132	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??1?$_List_base@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?insert@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@2@U32@ABUPropTriggerDefn@FlowTrigger@@@Z	100	EXTERNAL	ANY	3	0	0	84	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?_M_fill_insert@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@AAAXU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@2@IABUPropTriggerDefn@FlowTrigger@@@Z	80	EXTERNAL	ANY	4	0	0	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$insert@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAXU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@1@U?$_List_iterator@VSymbol@@U?$_Const_traits@VSymbol@@@stlpmtx_std@@@1@1@Z	60	EXTERNAL	ANY	4	0	0	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$_M_insert_dispatch@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@AAAXU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@1ABU__false_type@1@@Z	80	EXTERNAL	ANY	5	0	0	56	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??1?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??0?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@1@@Z	32	EXTERNAL	ANY	2	0	1	20	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??4?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	180	EXTERNAL	ANY	2	0	0	168	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?insert@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAXU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@2@IABUPropTriggerDefn@FlowTrigger@@@Z	76	EXTERNAL	ANY	4	0	0	56	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??1FlowTrigger@@UAA@XZ	460	EXTERNAL	NODUPLICATES	1	0	1	460	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?StaticClassName@FlowTrigger@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?empty@?$ObjPtrList@VFlowNode@@VObjectDir@@@@QBA_NXZ	16	EXTERNAL	ANY	1	0	1	8	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??3FlowTrigger@@SAXPAX@Z	76	EXTERNAL	ANY	1	0	0	68	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?ClassName@FlowTrigger@@UBA?AVSymbol@@XZ	48	EXTERNAL	ANY	1	0	0	40	inf	1	1	INLINED-ALL	DECLINED	MISS
src/system/flow/FlowTrigger.cpp	?SetType@FlowTrigger@@UAAXVSymbol@@@Z	368	EXTERNAL	ANY	2	0	0	356	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?SyncProperty@FlowTrigger@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	920	EXTERNAL	NODUPLICATES	5	0	1	904	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??$?0U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@0ABV?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@1@@Z	164	EXTERNAL	ANY	4	0	1	144	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??_DFlowTrigger@@QAAXXZ	56	EXTERNAL	ANY	1	0	0	48	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?resize@?$ObjList@UPropTriggerDefn@FlowTrigger@@@@QAAXI@Z	116	EXTERNAL	ANY	2	0	1	104	0	3	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?push_back@?$ObjList@UPropTriggerDefn@FlowTrigger@@@@QAAXXZ	36	EXTERNAL	ANY	1	0	0	28	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	??$_M_splice_insert_dispatch@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@AAAXU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@1ABU__false_type@1@@Z	156	EXTERNAL	ANY	5	0	0	132	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??$insert@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAXU?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Nonconst_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@U?$_List_iterator@UPropTriggerDefn@FlowTrigger@@U?$_Const_traits@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@1@1@Z	60	EXTERNAL	ANY	4	0	0	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/flow/FlowTrigger.cpp	?Load@FlowTrigger@@UAAXAAVBinStream@@@Z	1268	EXTERNAL	NODUPLICATES	2	0	0	1264	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??4?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	212	EXTERNAL	ANY	2	0	0	200	0	1	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	??4?$ObjList@UPropTriggerDefn@FlowTrigger@@@@QAAXABV0@@Z	108	EXTERNAL	ANY	2	0	0	96	0	2	1	DECLINED	DECLINED	HIT
src/system/flow/FlowTrigger.cpp	?Copy@FlowTrigger@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	172	EXTERNAL	NODUPLICATES	3	0	0	164	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?__copy_trivial@stlpmtx_std@@YAPAXPBX0PAX@Z	68	EXTERNAL	ANY	3	0	0	52	inf	5	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?__copy_trivial_backward@stlpmtx_std@@YAPAXPBX0PAX@Z	32	EXTERNAL	ANY	3	0	0	16	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??2@YAPAXIPAX@Z	8	EXTERNAL	ANY	2	0	1	-4	inf	9	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?name@type_info@@QBAPBDXZ	12	EXTERNAL	ANY	1	0	0	4	inf	13	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?__ucopy_trivial@stlpmtx_std@@YAPAXPBX0PAX@Z	84	EXTERNAL	ANY	3	0	0	68	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??6DebugFailer@@QAAXPBD@Z	16	EXTERNAL	ANY	2	0	0	4	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?Length@@YAMABVVector3@@@Z	32	EXTERNAL	ANY	1	0	1	24	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??1BaseSkeleton@@UAA@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??1DancerSkeleton@@UAA@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??3FreestyleMoveFrame@@SAXPAX@Z	24	EXTERNAL	ANY	1	0	0	16	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??_VFreestyleMoveFrame@@SAXPAX@Z	24	EXTERNAL	ANY	1	0	0	16	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??1SkeletonCallback@@UAA@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??0DataNode@@QAA@H@Z	16	EXTERNAL	ANY	2	0	1	4	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?Str@DataArray@@QAAPBDH@Z	52	EXTERNAL	ANY	2	0	0	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??3DataArray@@SAXPAX@Z	32	EXTERNAL	ANY	1	0	0	24	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??_GDataArray@@AAAPAXI@Z	100	EXTERNAL	ANY	2	0	0	88	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?StaticClassName@RndTex@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	2	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?StaticClassName@SkeletonViz@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	2	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??1FreestyleMoveFrame@@QAA@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?StartRecording@FreestyleMoveRecorder@@QAAXXZ	80	EXTERNAL	NODUPLICATES	1	0	0	80	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?GetLiveSkeleton@FreestyleMoveRecorder@@QAAPAVBaseSkeleton@@XZ	224	EXTERNAL	NODUPLICATES	1	0	0	224	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?UpdateRecordingAttempt@FreestyleMoveRecorder@@AAAXPBVBaseSkeleton@@M@Z	144	EXTERNAL	NODUPLICATES	3	0	0	136	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?begin@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QAAPAMXZ	8	EXTERNAL	ANY	1	0	1	0	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	??A?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QAAAAMI@Z	16	EXTERNAL	ANY	2	0	1	4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?size@?$vector@UJointAngle@FreestyleMoveRecorder@@V?$StlNodeAlloc@UJointAngle@FreestyleMoveRecorder@@@stlpmtx_std@@@stlpmtx_std@@QBAIXZ	20	EXTERNAL	ANY	1	0	1	12	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?begin@?$vector@W4SkeletonJoint@@V?$StlNodeAlloc@W4SkeletonJoint@@@stlpmtx_std@@@stlpmtx_std@@QBAPBW4SkeletonJoint@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?size@?$vector@UJointPos@FreestyleMoveRecorder@@V?$StlNodeAlloc@UJointPos@FreestyleMoveRecorder@@@stlpmtx_std@@@stlpmtx_std@@QBAIXZ	20	EXTERNAL	ANY	1	0	1	12	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?begin@?$vector@UTemporalWindow@?1??CalcFrameScore@FreestyleMoveRecorder@@QBAXAAUFreestyleFrameScores@@PBUFreestyleMoveFrame@@HPBVBaseSkeleton@@M@Z@V?$StlNodeAlloc@UTemporalWindow@?1??CalcFrameScore@FreestyleMoveRecorder@@QBAXAAUFreestyleFrameScores@@PBUFreestyleMoveFrame@@HPBVBaseSkeleton@@M@Z@@stlpmtx_std@@@stlpmtx_std@@QAAPAUTemporalWindow@?1??CalcFrameScore@FreestyleMoveRecorder@@QBAXAAUFreestyleFrameScores@@PBUFreestyleMoveFrame@@HPBVBaseSkeleton@@M@Z@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?end@?$vector@UTemporalWindow@?1??CalcFrameScore@FreestyleMoveRecorder@@QBAXAAUFreestyleFrameScores@@PBUFreestyleMoveFrame@@HPBVBaseSkeleton@@M@Z@V?$StlNodeAlloc@UTemporalWindow@?1??CalcFrameScore@FreestyleMoveRecorder@@QBAXAAUFreestyleFrameScores@@PBUFreestyleMoveFrame@@HPBVBaseSkeleton@@M@Z@@stlpmtx_std@@@stlpmtx_std@@QAAPAUTemporalWindow@?1??CalcFrameScore@FreestyleMoveRecorder@@QBAXAAUFreestyleFrameScores@@PBUFreestyleMoveFrame@@HPBVBaseSkeleton@@M@Z@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?end@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QAAPAMXZ	8	EXTERNAL	ANY	1	0	1	0	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?size@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QBAIXZ	20	EXTERNAL	ANY	1	0	1	12	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?begin@?$vector@UJointPos@FreestyleMoveRecorder@@V?$StlNodeAlloc@UJointPos@FreestyleMoveRecorder@@@stlpmtx_std@@@stlpmtx_std@@QBAPBUJointPos@FreestyleMoveRecorder@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?deallocate@?$StlNodeAlloc@M@stlpmtx_std@@QBAXPAMI@Z	128	EXTERNAL	ANY	3	0	0	112	0	2	1	DECLINED	DECLINED	HIT
src/system/hamobj/FreestyleMoveRecorder.cpp	?begin@?$vector@UJointAngle@FreestyleMoveRecorder@@V?$StlNodeAlloc@UJointAngle@FreestyleMoveRecorder@@@stlpmtx_std@@@stlpmtx_std@@QAAPAUJointAngle@FreestyleMoveRecorder@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
