# Diagnostic text from 1033/clui.dll's RT_STRING table — the number->text
# dictionary for c2.dll, which itself holds only the numbers. NOT disassembly:
# this is text the compiler prints, i.e. observable output. Generated by
# docs/whitebox/scripts/build_diagnostics.py; do not hand-edit.
id	code	text
4651	C4651	'/D%s' specified for precompiled header but not for current compile
4652	C4652	compiler option '%$M' inconsistent with precompiled header; current command-line option will override that defined in the precompiled header
4653	C4653	compiler option '%$M' inconsistent with precompiled header; current command-line option ignored
4655	C4655	'%$S' : variable type is new since the latest build, or is defined differently elsewhere
4656	C4656	'%$C' : data type is new or has changed since the latest build, or is defined differently elsewhere
4657	C4657	expression involves a data type that is new since the latest build
4658	C4658	'%$S' : function prototype is new since the latest build, or is declared differently elsewhere
4659	C4659	#pragma '%s' : use of reserved segment '%$I' has undefined behavior, use #pragma comment(linker, ...)
4661	C4661	'%$pD' : no suitable definition provided for explicit template instantiation request
4662	C4662	explicit instantiation; template-class '%$pS' has no definition from which to specialize '%$pS'
4667	C4667	'%$D' : no function template defined that matches forced instantiation
4668	C4668	'%$I' is not defined as a preprocessor macro, replacing with '0' for '%s'
4669	C4669	'%$L' : unsafe conversion: '%$S' is a managed type object
4670	C4670	'%s' : this base class is inaccessible
4671	C4671	'%s' : the copy constructor is inaccessible
4672	C4672	'%s' : ambiguous. First seen as '%s'
4673	C4673	throwing '%$T' the following types will not be considered at the catch site
4674	C4674	'%$I' should be declared 'static' and have exactly one parameter
4676	C4676	'%s' : the destructor is inaccessible
4677	C4677	'%$I': signature of non-private member contains assembly private type '%$pS'
4678	C4678	base class '%$pS' is less accessible than '%$I'
4679	C4679	'%s' : could not import member
4680	C4680	'%$S' : coclass does not specify a default interface
4681	C4681	'%$S' : coclass does not specify a default interface that is an event source
4682	C4682	'%$S' : no directional parameter attribute specified, defaulting to [in]
4683	C4683	'%$pD': event source has an 'out'-parameter; exercise caution when hooking multiple event handlers
4684	C4684	'%s' : WARNING!! attribute may cause invalid code generation: use with caution
4685	C4685	expecting '> >' found '>>' when parsing template parameters
4686	C4686	'%$S' : possible change in behavior, change in UDT return calling convention
4687	C4687	'%$S': a sealed abstract class cannot implement an interface '%$S'
4688	C4688	'%$I': constraint list contains assembly private type '%$pS'
4689	C4689	'%c': unsupported character in #pragma detect_mismatch; #pragma ignored
4690	C4690	[ emitidl( pop ) ] : more pops than pushes
4691	C4691	'%$T' : type referenced was expected in unreferenced %$M '%$I', type defined in current translation unit used instead
4692	C4692	'%$I': signature of non-private member contains assembly private native type '%$pS'
4693	C4693	'%$S': a sealed abstract class cannot have any instance members '%$I'
4694	C4694	'%$S': a sealed abstract class cannot have a base-class '%$S'
4695	C4695	'%$pS' : cannot place class/struct/union with a non-default copy constructor in a register
4696	C4696	/ZB%d option out of range; assuming '%d'
4698	C4698	'%$p*', parameter %d : passing parameter with size >= 16 bytes by value to varargs function may not always work; consider passing by reference
4700	C4700	uninitialized local variable '%s' used
4701	C4701	potentially uninitialized local variable '%s' used
4702	C4702	unreachable code
4706	C4706	assignment within conditional expression
4709	C4709	comma operator within array index expression
4710	C4710	'%$pD' : function not inlined
4711	C4711	function '%s' selected for automatic inline expansion
4714	C4714	function '%$pD' marked as __forceinline not inlined
4715	C4715	'%s' : not all control paths return a value
4716	C4716	'%s' : must return a value
4717	C4717	'%s' : recursive on all control paths, function will cause runtime stack overflow
4718	C4718	'%s' : recursive call has no side effects, deleting
4719	C4719	Double constant found when Qfast specified - use 'f' as a suffix to indicate single precision
4720	C4720	in-line assembler reports: '%s'
4721	C4721	'%s' : not available as an intrinsic
4722	C4722	'%s' : destructor never returns, potential memory leak
4723	C4723	potential divide by 0
4724	C4724	potential mod by 0
4725	C4725	instruction may be inaccurate on some Pentiums
4726	C4726	ARM arch4/4T supports only '<cpsr_f> or <spsr_f>' with immediate value
4727	C4727	PCH named %s with same timestamp found in %s and %s. Using first PCH.
4729	C4729	function too big for flow graph based warnings
4730	C4730	'%s' : mixing _m64 and floating point expressions may result in incorrect code
4731	C4731	'%s' : frame pointer register '%s' modified by inline assembly code
4732	C4732	intrinsic '%s' is not supported in this architecture
4733	C4733	Inline asm assigning to 'FS:0' : handler not registered as safe handler
4734	C4734	More than 64k line numbers in a COFF debug info section; stop emitting COFF debug line numbers for module '%s'
4738	C4738	storing 32-bit float result in memory, possible loss of performance
4739	C4739	reference to variable '%s' exceeds its storage space
4740	C4740	flow in or out of inline asm code suppresses global optimization
4741	C4741	/Oq option ignored for __fastcall function '%s'
4742	C4742	'%s' has different alignment in '%s' and '%s': %d and %d
4743	C4743	'%s' has different size in '%s' and '%s': %d and %d bytes
4744	C4744	'%s' has different type in '%s' and '%s': '%s' and '%s'
4747	C4747	Calling managed '%s': Managed code may not be run under loader lock, including the DLL entrypoint and calls reached from the DLL entrypoint
4748	C4748	/GS can not protect parameters and local variables from local buffer overrun because optimizations are disabled in function
4750	C4750	'%s': function with _alloca() inlined into a loop
4751	C4751	/arch:AVX does not apply to Intel(R) Streaming SIMD Extensions that are within inline ASM
4752	C4752	found Intel(R) Advanced Vector Extensions within inline ASM; consider using /arch:AVX
4756	C4756	overflow in constant arithmetic
4757	C4757	subscript is a large unsigned value, did you intend a negative constant?
4761	C4761	integral size mismatch in argument; conversion supplied
4764	C4764	Can not align catch objects to greater than 16 bytes
4772	C4772	#import referenced a type from a missing type library; '%s' used as a placeholder
4786	C4786	'%s' : object name was truncated to '%d' characters in the %$M information
4788	C4788	'%Fs' : identifier was truncated to '%d' characters
4789	C4789	destination of memory copy is too small
4792	C4792	function '%s' declared using sysimport and referenced from native code; import library required to link
4793	C4793	'%$pD' : function compiled as native :\n\t%s
4794	C4794	segment of thread local storage variable '%s' changed from '%s' to '%s'
4798	C4798	native code generated for p-code function '%s' with exception handler or unwind semantics
4799	C4799	function '%s' has no EMMS instruction
4800	C4800	'%$T' : forcing value to bool 'true' or 'false' (performance warning)
4801	C4801	Return by reference is not verifiable: %s
4803	C4803	'%$D' : the raise method has a different storage class from that of the event, '%$pD'
4804	C4804	'%$L' : unsafe use of type 'bool' in operation
4805	C4805	'%$L' : unsafe mix of type '%$T' and type '%$T' in operation
4806	C4806	'%$L' : unsafe operation: no value of type '%$T' promoted to type '%$T' can equal the given constant
4807	C4807	'%$L' : unsafe mix of type '%$T' and signed bit field of type '%$T'
4808	C4808	case '%d' is not a valid value for switch condition of type 'bool'
4809	C4809	switch statement has redundant 'default' label; all possible 'case' labels are given
4810	C4810	value of pragma pack(show) == %d
4811	C4811	value of pragma conform(forScope, show) == %s
4812	C4812	obsolete declaration style: please use '%$S::%s%$I' instead
4813	C4813	'%$S' : a friend function of a local class must have been previously declared
4815	C4815	'%$S' : zero-sized array in stack object will have no elements (unless the object is an aggregate that has been aggregate initialized)
4816	C4816	'%$S' : parameter has a zero-sized array which will be truncated (unless the object is passed by reference)
4817	C4817	'%$S' : illegal use of '.' to access this member; compiler replaced with '->'
4818	C4818	value of pragma bitfield_order(show) == %s
4819	C4819	The file contains a character that cannot be represented in the current code page (%d). Save the file in Unicode format to prevent data loss
4820	C4820	'%$S' : '%d' bytes padding added after %$M '%$S'
4821	C4821	Unable to determine Unicode encoding type, please save the file with signature (BOM)
4822	C4822	'%$S' : local class member function does not have a body
4823	C4823	'%$S' : uses pinning pointers but unwind semantics are not enabled. Consider using /EHa
4824	C4824	pragma bitfield_order expects msb_to_lsb(default PPC style) or lsb_to_msb(x86-style)
4826	C4826	Conversion from '%$T' to '%$T' is sign-extended. This may cause unexpected runtime behavior.
4829	C4829	Possibly incorrect parameters to function main. Consider 'int main(array<System::String^>^ argv)'
4832	C4832	token '%$L' is illegal after UDT '%$pS'
4835	C4835	'%$S' : the initializer for exported data will not be run until managed code is first executed in the host assembly
4836	C4836	nonstandard extension used : '%$T' : local types or unnamed types cannot be used as %$[TEMPLATE GENERIC] arguments
4837	C4837	trigraph detected: '??%c' replaced by '%c'
4867	C4867	'%$S': function call missing argument list; use '&%$S' to create a pointer to member
4900	C4900	Il mismatch between '%s' version '%ld' and '%s' version '%ld'
4905	C4905	wide string literal cast to '%$T'
4906	C4906	string literal cast to '%$T'
4910	C4910	'%$S' : '__declspec(dllexport)' and 'extern' are incompatible on an explicit instantiation
4912	C4912	'%s': attribute has undefined behavior on a nested UDT
4913	C4913	user defined binary operator ',' exists but no overload could convert all operands, default built-in binary operator ',' used
4916	C4916	in order to have a dispid, '%$S': must be introduced by an interface
4917	C4917	'%$S' : a GUID can only be associated with a class, interface or namespace
4918	C4918	'%c' : invalid character in pragma optimization list
4920	C4920	enum %s member %s=%d already seen in enum %s as %s=%d
4921	C4921	'%s': attribute value '%s' should not be multiply specified
4925	C4925	'%$pD': dispinterface method cannot be called from script
4926	C4926	'%$pS': symbol is already defined: attributes ignored
4927	C4927	illegal conversion; more than one user-defined conversion has been implicitly applied
4928	C4928	illegal copy-initialization; more than one user-defined conversion has been implicitly applied
4929	C4929	'%s': typelibrary contains a union; ignoring the 'embedded_idl' qualifier
4930	C4930	'%$D': prototyped function not called (was a variable definition intended?)
4931	C4931	we are assuming the type library was built for %d-bit pointers
4932	C4932	__identifier(%s) and __identifier(%s) are indistinguishable
4934	C4934	'__delegate(multicast)' is deprecated, use '__delegate' instead
4935	C4935	assembly access specifier modified from '%s'
4936	C4936	this __declspec is supported only when compiled with /clr or /clr:pure
4937	C4937	'%s' and '%s' are indistinguishable as arguments to '%s'
4938	C4938	'%$S' : Floating point reduction variable may cause inconsistent results under /fp:strict or #pragma fenv_access
4939	C4939	#pragma vtordisp is deprecated and will be removed in a future release of Visual C++
4944	C4944	'%$I' : cannot import symbol from '%s': as '%$pS' already exists in the current scope
4945	C4945	'%$I' : cannot import symbol from '%s': as '%$pS' has already been imported from another assembly '%s'
4946	C4946	reinterpret_cast used between related classes: '%$pS' and '%$pS'
4947	C4947	'%$S' : marked as obsolete
4948	C4948	return type of '%$pS' does not match the last parameter type of the corresponding setter
4949	C4949	pragmas 'managed' and 'unmanaged' are meaningful only when compiled with '/clr[:option]'
4950	C4950	'%$S' : marked as obsolete
4951	C4951	'%s' has been edited since profile data was collected, function profile data not used
4952	C4952	'%s' : no profile data found in program database '%s'
4953	C4953	Inlinee '%s' has been edited since profile data was collected, profile data not used
4954	C4954	'%s' : not profiled (contains __int64 switch expression)
4955	C4955	'%s' : import ignored; already imported from '%s'
4956	C4956	'%$T' : this type is not verifiable
4957	C4957	'%$L' : explicit cast from '%$T' to '%$T' is not verifiable
4958	C4958	'%$L' : pointer arithmetic is not verifiable
4959	C4959	cannot define unmanaged %$B '%$S' in /clr:safe because accessing its members yields unverifiable code
4960	C4960	'%s' is too big to be profiled
4961	C4961	No profile data was merged into '%s', profile-guided optimizations disabled
4962	C4962	'%s' : Profile-guided optimizations disabled because optimizations caused profile data to become inconsistent
4963	C4963	'%s' : no profile data found; different compiler options were used in instrumented build
4964	C4964	No optimization options were specified; profile info will not be collected
4965	C4965	implicit box of integer 0; use nullptr or explicit cast
4970	C4970	delegate constructor: target object ignored since '%$pS' is static
4971	C4971	Argument order: <target object>, <target function> for delegate constructor is deprecated, use <target function>, <target object>
4972	C4972	Directly modifying or treating the result of an unbox operation as an lvalue is unverifiable
4980	C4980	'%$I' : use of this keyword requires /clr:oldSyntax command line option
4985	C4985	'%$pS': attributes not present on previous declaration.
4986	C4986	'%$pS': exception specification does not match previous declaration
4987	C4987	nonstandard extension used: 'throw (...)'
4995	C4995	'%$I': name was marked as #pragma deprecated
4996	C4996	'%$pS': %$*
4997	C4997	'%$S': coclass does not implement a COM interface or pseudo-interface
4998	C4998	EXPECTATION FAILED: %s(%d)
4999	C4999	UNKNOWN WARNING %$N Please choose the Technical Support command on the Visual C++ %$N Help menu, or open the Technical Support help file for more information
6001	C6001	Conversion to void requires explicit cast (static_cast, C-style cast or function-style cast)
6002	C6002	Expressions of type void cannot be converted to other types
6003	C6003	Conversion is a valid standard conversion, which can be performed implicitly or by use of static_cast, C-style cast or function-style cast
6004	C6004	Context does not allow for disambiguation of overloaded function
6005	C6005	There are no conversions to function types, although there are conversions to references or pointers to functions
6006	C6006	There are no conversions to array types, although there are conversions to references or pointers to arrays
6007	C6007	There is no context in which this conversion is possible
6008	C6008	This conversion requires an explicit cast (static_cast, C-style cast or function-style cast)
6009	C6009	Conversion to enumeration type requires an explicit cast (static_cast, C-style cast or function-style cast)
6010	C6010	The constant 0 can be converted to a null pointer constant by a standard conversion, static_cast, reinterpret_cast, C-style cast or function-style cast
6011	C6011	Conversion from integral type to pointer type requires reinterpret_cast, C-style cast or function-style cast
6012	C6012	The constant 0 can be converted to a null pointer-to-member constant by a standard conversion, static_cast, reinterpret_cast, C-style cast or function-style cast
6013	C6013	There are no conversions from integral values to pointer-to-member values
6014	C6014	Conversions between enumeration and floating point values are no longer allowed
6015	C6015	Conversion loses qualifiers
6016	C6016	Types pointed to are unrelated; conversion requires reinterpret_cast, C-style cast or function-style cast
6017	C6017	Conversion from 'void*' to pointer to non-'void' requires an explicit cast
6018	C6018	Conversion from pointer to base class to pointer to derived class requires an explicit cast (other than const_cast)
6019	C6019	Conversion from non-__based pointer type to __based pointer type requires an explicit cast (other than const_cast)
6020	C6020	The types differ in ways other than the qualifiers; const_cast cannot be used alone
6021	C6021	Reason: cannot convert from '%$T' to '%$T'
6022	C6022	The target is not large enough
6023	C6023	This conversion requires a reinterpret_cast, a C-style cast or function-style cast
6024	C6024	Conversion from pointer-to-member of derived class to pointer-to-member of base class requires an explicit cast (other than const_cast)
6025	C6025	Pointers to members have different representations; cannot cast between them
6026	C6026	The expression being converted is not valid
6028	C6028	None of the functions with this name in scope match the target type
6029	C6029	Address of a function yields __clrcall calling convention in /clr:pure and /clr:safe; consider using __clrcall in target type
6031	C6031	Integral expression required
6032	C6032	Floating-point expression required
6033	C6033	Expression of arithmetic or enumeration type required
6034	C6034	Expression of pointer type required
6035	C6035	static_cast and safe_cast to reference can only be used for valid initializations or for lvalue casts between related classes
6036	C6036	A non-const reference may only be bound to an lvalue
6037	C6037	The target type has no constructors
6038	C6038	Conversion requires a constructor or user-defined-conversion operator, which can't be used by const_cast or reinterpret_cast
6039	C6039	No constructor could take the source type, or constructor overload resolution was ambiguous
6040	C6040	Conversion requires a second user-defined-conversion operator or constructor
6041	C6041	No user-defined-conversion operator available that can perform this conversion, or the operator cannot be called
6042	C6042	Ambiguous user-defined-conversion
6043	C6043	Reference cannot be directly bound to this type
6044	C6044	Source or target has incomplete type
6045	C6045	a type representing an address in the gc heap can only be converted to integral type via pinning
6046	C6046	Cannot cast an integral type to a pointer to a managed type
6047	C6047	Constructor for %$B '%$C' is declared 'explicit'
6048	C6048	Conversion from integral type to enum type is not strictly allowed
6049	C6049	Cast from base to derived requires safe_cast or static_cast
6050	C6050	Cannot convert a managed type to an unmanaged type
6051	C6051	Cannot convert an unmanaged type to a managed type
6053	C6053	Cast from base to derived requires dynamic_cast or static_cast
6054	C6054	The value type must be boxed before this conversion is attempted
6055	C6055	Cannot implicitly unbox, apply '&*' to the rvalue
6056	C6056	Cannot convert between managed arrays of different ranks
6057	C6057	A bound pointer-to-member must be a function call (missing argument list?)
6058	C6058	User-defined conversion requires explicit cast
6059	C6059	Incompatible calling conventions for UDT return value
6061	C6061	'%$C' : a %$^[GC_CLASS_OR_INTERFACE REF_CLASS_OR_INTERFACE] is not an aggregate
6062	C6062	'%$C' : Value types with constructors or private members are not aggregate
6063	C6063	'%$C' : Types with virtual member functions or virtual bases are not aggregate
6064	C6064	'%$C' : Types with user defined constructors are not aggregate
6065	C6065	'%$C' : Types with a base are not aggregate
6066	C6066	'%$C' : Types with private or protected data members are not aggregate
6067	C6067	Conversion to generic type not allowed
6068	C6068	Conversion from generic type not allowed
6069	C6069	'%$T' is not an array or class : Types which are not array or class types are not aggregate
6070	C6070	Compiler limit for line number is %d
6071	C6071	Cannot copy construct %$B '%$C' due to ambiguous copy constructors or no available copy constructor
6072	C6072	%$B '%$C' and %$B '%$C' are unrelated; conversion requires reinterpret_cast
6073	C6073	because of the presence of %$M '%$pS' on %$B '%$pS'
6074	C6074	A non-const reference may only be bound to an lvalue; copy constructor takes a reference to non-const
6075	C6075	A non-const reference may only be bound to an lvalue; assigment operator takes a reference to non-const
6076	C6076	Conversion between a %$^[WHOLE_OBJECT_PTR HANDLE_TYPE] and '%$T' requires reinterpret_cast
6078	C6078	Conversion from a built-in type or a value type to %$^[WHOLE_OBJECT_PTR HANDLE_TYPE] requires boxing
6079	C6079	'%$C' : Types that have non-fixed size arrays whose array elements have destructors are not aggregate
6080	C6080	Conversion to a function with more restrictive exception specification requires reinterpret_cast
6081	C6081	Objects of %$^[GC_CLASS REF_CLASS] type can not be created on the stack
6082	C6082	nullptr can only be converted to pointer or handle types
6083	C6083	No standard conversion exists from the boxed form of the arithmetic type to the target type
6084	C6084	Boxing of native enum types is not supported
6085	C6085	a tracking reference can only be allocated on the stack
6086	C6086	an interior %s can never be allocated on the gc heap
6087	C6087	Standard conversion from pointer-to-derived to pointer-to-base is not applied for template arguments
6088	C6088	Standard conversion from pointer-to-member of base to pointer-to-member of derived is not applied for template arguments
6089	C6089	No user-defined-conversion operator available, or
6090	C6090	'%$T' may be a value type at runtime: consider using '%$T()' instead
6092	C6092	When compiling with /clr, an implicit conversion exists from string literal type to System::String^. If necessary to avoid ambiguity, cast to System::String^
6093	C6093	You should invoke the %$[FINALIZER DTOR], '%$[EXCLAIM TILDE]%$I' instead
6094	C6094	'%$T': A __gc type cannot be passed by value
6095	C6095	Marking all methods '__declspec(noinline)' prevents the warning. Changing the static constructor to an explicitly called static function also prevents the warning
6096	C6096	It may be that you need to use delete instead of calling the Dispose() method directly
6097	C6097	Conversion from delegate type to function pointer type is not allowed
6098	C6098	Source expression must be a function symbol
6100	C6100	Exactly the same type
6101	C6101	Integral promotion
6102	C6102	Floating-point promotion
6103	C6103	Integral standard conversion
6104	C6104	Floating-point standard conversion
6105	C6105	Standard conversion between integral and floating-point
6107	C6107	Match to ellipsis performed integral promotion
6108	C6108	Match to ellipsis required no conversion
6109	C6109	Match to ellipsis performed floating-point promotion
6110	C6110	Standard conversion from the constant 0 to a null pointer value constant
6111	C6111	Standard conversion from the constant 0 to a null pointer-to-member value constant
6112	C6112	Qualification conversion
6113	C6113	Standard conversion of pointer type to 'void*'
6114	C6114	Standard conversion of pointer to derived to pointer to base
6115	C6115	Lvalue to rvalue conversion: array to pointer conversion
6116	C6116	Lvalue to rvalue conversion: function to pointer-to-function conversion
6117	C6117	Standard conversion of pointer-to-member of base to pointer-to-member of derived
6118	C6118	'%$S' : overloaded function was resolved to '%$pD'
6119	C6119	Binding to reference
6120	C6120	Binding to reference with added qualification
6121	C6121	Call to constructor '%$pD'
6122	C6122	Call to user-defined-conversion '%$pD'
6123	C6123	Standard conversion to bool
6124	C6124	conversion of pointer to managed type to pointer to managed type
6125	C6125	Implicit conversion from wide character string to String *
6126	C6126	Conversion allowed for error recovery
6127	C6127	Conversion between %$^[COMARRAY MANAGED_ARRAY] and %$T
6128	C6128	Conversion between %$^[COMARRAY MANAGED_ARRAY] and %$T
6129	C6129	Conversion between %$^[COMARRAY MANAGED_ARRAY] and %$^[COMARRAY MANAGED_ARRAY]
6130	C6130	Conversion from pointer to boxed type T to interior pointer to T
6131	C6131	An object from the gc heap (%s) cannot be converted to a native reference
6132	C6132	Cannot generate copy-ctor or copy-assignment operator when UDT contains a zero-sized array
6133	C6133	Only standard conversions are allowed before or after a user-defined conversion (UDC)
6134	C6134	while calling the constructor '%$p*'
6135	C6135	Encountered while processing '%s(%$S)'
6136	C6136	Conversion from string literal to System::String^
6137	C6137	Encountered while rewriting '%$L' using '%$D'
6138	C6138	Conversion from managed enum to System::Object^
6139	C6139	Boxing conversion of built-in arithmetic type
6140	C6140	expected a fully defined managed type
6141	C6141	operand can only be a reference type, value type, an unmanaged pointer to value type or a boxed value type
6142	C6142	use 'dynamic_cast' to convert a %$^[WHOLE_OBJECT_PTR HANDLE_TYPE] to an interior pointer
6143	C6143	must dereference pointer to value type before it can be boxed
6144	C6144	use __box() intrinsic to box a value type
6145	C6145	boxing is a standard conversion
6146	C6146	cannot convert handle type to an interior pointer
6147	C6147	Encountered while attempting operator synthesis for '%$L'
6148	C6148	Unboxing of handle to built-in type or enum
6149	C6149	An array of boxed value types is not covariant
6150	C6150	because the base method is %$*
6151	C6151	because the base method is explicitly overridden by '%$S'
6152	C6152	A ref class or value class method is never implicitly 'virtual' (even if it matches a virtual method from a base)
6153	C6153	'new' or 'override' are only allowed when a matching base method from a ref class exists
6154	C6154	Matching base method '%$S' is from an interface class (not a ref class)
6155	C6155	Specify 'virtual' and 'override' to override the ref class virtual method
6156	C6156	Specify 'virtual' and 'new' to hide the ref class virtual method with a new virtual method
6157	C6157	Specify 'new' (and not 'virtual') to hide the ref class virtual method with a non-virtual method
6158	C6158	Position for 'new' and 'override' keywords is after method parameter list
6159	C6159	Specify 'override' (and 'virtual') to override the ref class virtual method
6160	C6160	Specify 'new' (and 'virtual') to hide the ref class virtual method with a new virtual method
6161	C6161	Position for 'new' keyword is after method parameter list
6162	C6162	You cannot bind an lvalue to an rvalue reference
6163	C6163	A native nullptr can only be converted to bool or, using reinterpret_cast, to an integral type
6164	C6164	Standard conversion of a null pointer constant to nullptr_t
6165	C6165	only a null pointer constant can be converted to nullptr_t
6200	C6200	followed by
6202	C6202	while checking that elided copy-constructor '%$pD' is callable
6203	C6203	when converting from '%$T' to '%$T'
6205	C6205	use '__value enum'
6206	C6206	use 'enum class'
6207	C6207	Method '%$S' implements managed 'operator %$L'
6208	C6208	the %$^[GC_CLASS REF_CLASS] '%$S' is a base class of '%$S'
6209	C6209	'%$S': assembly accessibility overridden as 'private' by enclosing type '%$pS'
6210	C6210	use '[attribute]' to specify an attribute class
6211	C6211	must have System::Attribute as a base class
6212	C6212	'%$pI' must be a data member which is not static, const or literal%$Nor a property which is read-write and not static
6213	C6213	specify array literal as: new <type> __gc[] { <initializers> }
6214	C6214	'%$S': no appropriate set method could be found
6215	C6215	attribute list must follow %$L header
6216	C6216	argument expression must be a constant-expression, an array-literal or a string-literal
6217	C6217	missing ';' after attribute block?
6250	C6250	The function is extern "C" and /EHc was specified
6251	C6251	__declspec(nothrow) was specified on the class
6252	C6252	__declspec(nothrow) or throw() was specified on the function
6275	C6275	%$P: this line contains a '{' which has not yet been matched
6300	C6300	could be '%$qD'
6301	C6301	or '%$qD'
6302	C6302	could be '%$T'
6303	C6303	or '%$T'
6304	C6304	could be '%s'
6305	C6305	or '%s'
6306	C6306	could be 'built-in C++ operator%$L(%$T, %$T)'
6307	C6307	could be 'built-in C++ operator%$L(%$T)'
6308	C6308	or 'built-in C++ operator%$L(%$T, %$T)'
6309	C6309	or 'built-in C++ operator%$L(%$T)'
6310	C6310	%$P : see declaration of '%$S'
6311	C6311	%$P : see previous definition of '%$I'
6312	C6312	command-line arguments : see previous definition of '%$I'
6313	C6313	could be '%$P : %$C'
6314	C6314	or '%$P : %$C'
6315	C6315	could be '%$P : %$D'
6316	C6316	or '%$P : %$D'
6317	C6317	'%$pD' : is abstract
6318	C6318	due to following members:
6319	C6319	while trying to match the argument list '%$*'
6320	C6320	%$P : see reference to class %$[TEMPLATE GENERIC] instantiation '%$C' being compiled
6321	C6321	%$P : see reference to function %$[TEMPLATE GENERIC] instantiation '%$D' being compiled
6322	C6322	%$P : while compiling class %$[TEMPLATE GENERIC] member function '%$D'
6323	C6323	%$P : while compiling class %$[TEMPLATE GENERIC] static data member '%$D'
6324	C6324	while compiling helper functions for class '%$pC'
6325	C6325	could be '%$C'
6326	C6326	or '%$C'
6327	C6327	could be '%$D'
6328	C6328	or '%$D'
6331	C6331	Assembly '%$I' already imported from the command line (/FU): as_friend ignored
6332	C6332	could be '%$qS'
6333	C6333	or '%$qS'
6334	C6334	could be '%$qD' [found using argument-dependent lookup]
6335	C6335	or '%$qD' [found using argument-dependent lookup]
6336	C6336	%$P : compiler has generated '%$S' here
6337	C6337	could be the friend function at '%$P' : '%$I' [may be found via argument-dependent lookup]
6338	C6338	or the friend function at '%$P' : '%$I' [may be found via argument-dependent lookup]
6339	C6339	The following methods must be defined:
6340	C6340	definition
6341	C6341	existing declarations
6342	C6342	'%$D'
6343	C6343	This diagnostic occurred while importing type '%$D' from assembly '%$I'.
6345	C6345	%$P : definition of '%$S' ignored
6346	C6346	%$P : definition of '%$S' used
6347	C6347	This diagnostic occurred while importing type '%s.%s' from assembly '%$I'.
6348	C6348	This diagnostic occurred while importing token '%x' from assembly '%$I'.
6349	C6349	note: qualification adjustment (const/volatile) may be causing the ambiguity
6350	C6350	note: '%$pD': to compile this varargs function as managed code, use /clr:pure
6351	C6351	_exception_code() outside an exception filter or __except block
6352	C6352	_exception_info() outside an exception filter
6353	C6353	_abnormal_termination() outside a %$^[__FINALLY FINALLY] block
6354	C6354	using vararg in a global initialization code
6355	C6355	try using the unquoted form of the argument
6356	C6356	%$P : see previous usage of custom attribute
6357	C6357	Add macro to precompiled header instead of defining here
6358	C6358	%$P : use of precompiled header
6359	C6359	Add directive to '%s' or rebuild precompiled header
6360	C6360	type is '%$T'
6361	C6361	did you intend to use '%$L' instead?
6362	C6362	could be the '%$I' in base '%s'
6363	C6363	or could be the '%$I' in base '%s'
6364	C6364	could be the '%$I' in '%s'
6365	C6365	or could be the '%$I' in '%s'
6366	C6366	Please reference assembly '%s' before assembly '%s'
6370	C6370	may not declare a global or static variable, or a member of a native type that refers to objects in the gc heap
6371	C6371	the value type may not contain members of managed types
6372	C6372	did you intend to define a destructor?
6373	C6373	only simple value types are allowed
6374	C6374	cannot use nested managed types in native types
6381	C6381	'%$S' : ambiguous base is not covariant
6382	C6382	'%$S' : base class is not accessible
6404	C6404	but the regular function '%$D' is a better match
6405	C6405	if you expect '%$D' to be called then you need to make it an explicit specialization
6410	C6410	With the following template arguments:
6411	C6411	'%$T'
6430	C6430	An explicit override can only be used for a method that was first introduced in an interface and whose override qualifier is an interface 
6507	C6507	This error occurred in injected text:%$N%s
6508	C6508	This warning occurred in injected text:%$N%s
6509	C6509	This diagnostic occurred in the compiler generated function '%$D'
6510	C6510	Did you mean 'array<%$T>'?
6514	C6514	%$P : see source of the previous compiler diagnostic
6548	C6548	cannot allocate an interior pointer on the native heap
6549	C6549	did you mean '%$T' (without the top-level '%$L')?
6550	C6550	compiler replacing '%$t' with '%$t' to continue parsing
6551	C6551	compiler injecting '%$t' to continue parsing
6552	C6552	compiler using '%$T' to continue parsing
6560	C6560	Cannot declare %$I to a handle type. Consider declaring %$I to one of the members of '%$S'
6600	C6600	The event handler is one of:
6601	C6601	The event source is one of:
6602	C6602	There are no events:
6603	C6603	 '%$qD': is not an event
6604	C6604	The event type of '%$S' is '%s'.
6606	C6606	presence of '__asm' or '_setjmp' makes a function unmanaged
6607	C6607	There are no acceptable handlers.
6608	C6608	taking address of an integral constant member is not supported by the common language runtime
6610	C6610	'%$S' : class must be defined before using in a %$L
6611	C6611	target type must be a pointer or reference to a defined class
6614	C6614	first seen type is used; re-order imported assemblies to use the current type
6615	C6615	The add_-method '%$pD' and remove_-method '%$pD' must both be virtual or both be non-virtual
6616	C6616	The add_-method '%$pD' and remove_-method '%$pD' must both be static or both be non-static
6617	C6617	The add_-method is '%$pD'
6618	C6618	The remove_-method is '%$pD'
6619	C6619	Specify value '%d' explicitly when calling the method
6620	C6620	class does not define an 'operator()' or a user defined conversion operator to a pointer-to-function or reference-to-function that takes appropriate number of arguments
6621	C6621	reference members cannot be default initialized
6622	C6622	const members cannot be default initialized unless their type has a user defined default constructor
6623	C6623	prefix with 'typename' to indicate a type
6624	C6624	#pragma unmanaged is in effect
6625	C6625	The function uses inline assembler or an unsupported intrinsic function
6626	C6626	The function is generated by the compiler
